Speaker,Neighborhood,Gender,Year,YOB,Occupation,Age,SEC,Education,label,word,notes,context,pre_seg,post_seg,file,time.s.,nformants,F1.Hz.,B1.Hz.,F2.Hz.,B2.Hz.,F3.Hz.,B3.Hz.,F4.Hz.,B4.Hz.,F5.Hz.,B5.Hz.,seg_start,seg_end,select_start,select_end,nInt,AlignerCode,SegDur,Notes,var_context,code,asp_start,asp_end,asp_dur,token_id,select_dur,select_mid,sel_mid_int_45,sel_mid_int_55,post_segv,post_segp,post_segh,F1.Bark,F2.Bark,code2,Pseudonym
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,t,@,AJ_71,1545.403045,4,349.335,141.585,1944.487,747.64,3573.14,2149.729,4063.431,972.946,NA,NA,1545.388,1545.418,1545.388,1545.418,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1545.388,0.03,1545.403,1545.4015,1545.4045,voiced,central_vowel,mid_vowel,3.525570695,12.82174031,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,language,?,internal,g,i,AJ_71,1547.098045,4,320.613,339.942,1185.579,361.786,3397.82,556.161,4541.773,1205.62,NA,NA,1547.078,1547.118,1547.078,1547.118,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1547.078,0.04,1547.098,1547.096,1547.1,voiced,front_vowel,high_vowel,3.239001812,9.574776574,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,*ii;,@,AJ_71,1553.347045,5,337.197,86.048,966.613,2139.812,2604.956,1413.369,2848.322,333.405,4369.993,593.75,1553.332,1553.362,1553.332,1553.362,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1553.332,0.03,1553.347,1553.3455,1553.3485,voiced,central_vowel,mid_vowel,3.405340143,8.324909935,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,would,?,initial,*ii;,*uu,AJ_71,1554.577045,3,348.162,156.348,2553.207,1312.042,3039.257,707.572,NA,NA,NA,NA,1554.562,1554.592,1554.562,1554.592,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1554.562,0.03,1554.577,1554.5755,1554.5785,voiced,back_vowel,high_vowel,3.514006972,14.63692668,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,always,?,internal,l,ei,AJ_71,1556.017045,5,264.86,123.114,951.864,290.626,2468.219,620.48,3870.66,529.84,4922.923,404.926,1556.002,1556.032,1556.002,1556.032,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1556.002,0.03,1556.017,1556.0155,1556.0185,voiced,front_vowel,mid_vowel,2.661615023,8.233964883,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,r,@,AJ_71,1561.011045,4,373.392,116.68,1527.773,782.134,2489.86,227.99,4350.945,428.73,NA,NA,1560.996,1561.026,1560.996,1561.026,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1560.996,0.03,1561.011,1561.0095,1561.0125,voiced,central_vowel,mid_vowel,3.760166213,11.21376719,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,always,?,internal,l,ei,AJ_71,1564.717045,4,373.116,240.118,1444.363,749.735,3385.491,956.359,4502.327,530.697,NA,NA,1564.697,1564.737,1564.697,1564.737,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1564.697,0.04,1564.717,1564.715,1564.719,voiced,front_vowel,mid_vowel,3.75750219,10.84463074,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,whatever,?,initial,r,#NAME?,AJ_71,1616.972045,4,315.803,281.747,1034.92,719.916,2724.026,975.186,3993.133,758.435,NA,NA,1616.952,1616.992,1616.952,1616.992,191,w,0.04,NA,1,w,NA,NA,NA,AJ_71_1616.952,0.04,1616.972,1616.97,1616.974,voiced,back_vowel,low_vowel,3.190303748,8.734422823,w,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,what,?,initial,*ou,*oo,AJ_71,1623.500045,5,314.728,155.047,1180.568,1192.108,2735.76,2246.245,3290.972,849.96,4839.108,349.158,1623.48,1623.52,1623.48,1623.52,191,w,0.04,NA,1,w,NA,NA,NA,AJ_71_1623.48,0.04,1623.5,1623.498,1623.502,voiced,back_vowel,low_vowel,3.179391927,9.5481222,w,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,where,?,initial,sp,*eir,AJ_71,1624.902045,5,516.876,390.155,1816.246,488.643,2916.604,1005.779,4218.736,920.863,4808.622,208.227,1624.882,1624.922,1624.882,1624.922,191,w,0.04,NA,1,w,NA,NA,NA,AJ_71_1624.882,0.04,1624.902,1624.9,1624.904,voiced,front_vowel,mid_vowel,5.064727213,12.36469893,w,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,with,?,initial,v,*i,AJ_71,1628.982045,5,585.203,166.715,1778.299,442.747,2462.95,1984.786,3784.507,454.064,4980.833,381.289,1628.962,1629.002,1628.962,1629.002,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1628.962,0.04,1628.982,1628.98,1628.984,voiced,front_vowel,high_vowel,5.634259758,12.22344647,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,what,?,initial,d,*oo,AJ_71,1637.588045,4,242.058,85.914,1975.154,1015.617,3670.804,497.386,4522.602,706.234,NA,NA,1637.573,1637.603,1637.573,1637.603,191,w,0.03,NA,1,w,NA,NA,NA,AJ_71_1637.573,0.03,1637.588,1637.5865,1637.5895,voiced,back_vowel,low_vowel,2.417049978,12.92662171,w,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,hw,what's,?,initial,s,*oo,AJ_71,1638.439985,5,298.218,51.923,1337.466,581.853,2623.242,698.71,3797.935,342.204,4855.586,582.389,1638.373,1638.443,1638.425368,1638.454511,191,hw,0.042506502,NA,1,w,NA,NA,NA,AJ_71_1638.42536779481,0.029142716,1638.439939,1638.438482,1638.441396,voiced,back_vowel,low_vowel,3.010501661,10.34424812,w,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,we're,?,initial,z,*ir,AJ_71,1640.268045,4,338.441,164.56,1590,564.907,3377.003,1431.08,4064.35,598.649,NA,NA,1640.243,1640.293,1640.243,1640.293,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1640.243,0.05,1640.268,1640.2655,1640.2705,voiced,front_vowel,high_vowel,3.417720742,11.47785915,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,we're,?,initial,?,*ir,AJ_71,1644.743045,5,322.011,114.782,1537.032,423.714,2782.699,704.689,3787.315,466.147,4908.254,189.307,1644.728,1644.758,1644.728,1644.758,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1644.728,0.03,1644.743,1644.7415,1644.7445,voiced,front_vowel,high_vowel,3.253117132,11.25365766,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,wee,?,initial,r,*ii;,AJ_71,1662.325125,5,202.749,111.325,1312.989,627.569,2674.627,2155.493,3537.836,873.737,4774.034,502.112,1662.287,1662.357,1662.287,1662.357,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1662.287,0.07,1662.322,1662.3185,1662.3255,voiced,front_vowel,high_vowel,1.98332942,10.22507284,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,t,@,AJ_71,1680.573045,4,407.567,131.696,2030.495,576.71,3191.145,890.412,4407.039,815.529,NA,NA,1680.553,1680.593,1680.553,1680.593,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1680.553,0.04,1680.573,1680.571,1680.575,voiced,central_vowel,mid_vowel,4.085232122,13.11180909,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,*ae,@,AJ_71,1732.033045,4,477.43,199.554,1581.597,245.286,3219.745,967.157,4876.834,362.347,NA,NA,1732.018,1732.048,1732.018,1732.048,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1732.018,0.03,1732.033,1732.0315,1732.0345,voiced,central_vowel,mid_vowel,4.721391137,11.44273873,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,one,?,initial,@,*uh,AJ_71,1735.976045,5,444.619,90.72,1421.462,839.801,1891.314,676.289,3607.938,579.309,4939.99,822.58,1735.961,1735.991,1735.961,1735.991,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1735.961,0.03,1735.976,1735.9745,1735.9775,voiced,back_vowel,high_vowel,4.427224155,10.74009448,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,*ii;,@,AJ_71,1746.249045,5,259.08,68.421,1063.547,526.769,2811.389,300.589,4130.835,1916.329,4953.139,1066.827,1746.224,1746.274,1746.224,1746.274,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1746.224,0.05,1746.249,1746.2465,1746.2515,voiced,central_vowel,mid_vowel,2.600096617,8.900544678,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,*ae,@,AJ_71,1747.375875,4,408.551,49.663,1262.465,188.525,2956.653,731.538,4469.8,544.698,NA,NA,1747.324,1747.434,1747.324,1747.434,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1747.324,0.11,1747.379,1747.3735,1747.3845,voiced,central_vowel,mid_vowel,4.094452803,9.973352759,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,one,?,initial,@,*uh,AJ_71,1751.643045,5,268.612,149.579,1112.809,331.241,2564.542,882.801,3799.474,542.005,4770.187,407.237,1751.623,1751.663,1751.623,1751.663,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1751.623,0.04,1751.643,1751.641,1751.645,voiced,back_vowel,high_vowel,2.70137797,9.179164901,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,sp,@,AJ_71,1752.088045,5,419.391,487.301,1596.774,583.645,2781.269,1705.604,3898.245,552.951,5061.865,885.432,1752.063,1752.113,1752.063,1752.113,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1752.063,0.05,1752.088,1752.0855,1752.0905,voiced,central_vowel,mid_vowel,4.195525443,11.50605035,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,way,?,initial,*ii;,*ei,AJ_71,177.409,4,284.7,74.789,1489.361,484.465,2669.478,858.626,3625.45,1761.636,NA,NA,177.364,177.454,177.364,177.454,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_177.364,0.09,177.409,177.4045,177.4135,voiced,front_vowel,mid_vowel,2.870368423,11.04598999,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,walk,?,initial,n,*oo,AJ_71,1785.411875,5,214.865,118.546,1044.263,134.865,2454.204,927.303,3901.773,827.316,5012.47,599.533,1785.38,1785.45,1785.38,1785.45,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1785.38,0.07,1785.415,1785.4115,1785.4185,voiced,back_vowel,low_vowel,2.11868424,8.788988061,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,once,?,initial,r,*uh,AJ_71,1810.469045,5,264.028,218.214,1147.095,335.216,2519.242,629.346,3926.524,576.446,5203.797,830.298,1810.454,1810.484,1810.454,1810.484,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1810.454,0.03,1810.469,1810.4675,1810.4705,voiced,back_vowel,high_vowel,2.652779479,9.36786825,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,walks,?,initial,th,*oo,AJ_71,1812.915739,4,360.191,181.045,778.381,576.316,2798.861,1716.78,3582.667,753.417,NA,NA,1812.853,1812.933,1812.894575,1812.936813,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1812.89457479573,0.042238215,1812.915694,1812.913582,1812.917806,voiced,back_vowel,low_vowel,3.632036966,7.090705304,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,we're,?,initial,sp,*ir,AJ_71,1813.340616,5,427.174,75.838,1121.92,116.946,2710.964,420.107,3627.435,707.848,4947.341,248.629,1813.313,1813.353,1813.327728,1813.353413,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1813.3277281729,0.025684359,1813.34057,1813.339286,1813.341855,voiced,front_vowel,high_vowel,4.267528349,9.229719655,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,well,?,initial,*ou,*e,AJ_71,1844.756045,4,444.495,129.8,1088.178,513.725,2423.608,549.195,4135.179,471.548,NA,NA,1844.731,1844.781,1844.731,1844.781,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1844.731,0.05,1844.756,1844.7535,1844.7585,voiced,front_vowel,mid_vowel,4.426097205,9.040980494,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,r,@,AJ_71,1854.409045,4,290.576,237.814,1808.618,464.939,3149.561,1106.048,4471.403,992.624,NA,NA,1854.384,1854.434,1854.384,1854.434,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1854.384,0.05,1854.409,1854.4065,1854.4115,voiced,central_vowel,mid_vowel,2.93148833,12.33653319,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,we'd,?,initial,d,*ii;,AJ_71,1862.811045,4,368.558,541.08,1787.424,1093.517,3152.758,493.132,4833.467,804.567,NA,NA,1862.791,1862.831,1862.791,1862.831,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1862.791,0.04,1862.811,1862.809,1862.813,voiced,front_vowel,high_vowel,3.713415874,12.25767426,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,always,?,internal,l,ei,AJ_71,1863.091045,5,284.843,644.76,716.404,867.938,2219.1,375.649,3814.177,876.41,4971.334,944.814,1863.071,1863.111,1863.071,1863.111,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1863.071,0.04,1863.091,1863.089,1863.093,voiced,front_vowel,mid_vowel,2.871859653,6.646342301,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,quite,?,internal,k,*ai,AJ_71,1864.429045,4,636.199,247.805,1694.275,178.154,3390.692,743.343,4977.959,906.948,NA,NA,1864.409,1864.449,1864.409,1864.449,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1864.409,0.04,1864.429,1864.427,1864.431,voiced,central_vowel,high_vowel,6.039794993,11.90023931,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,we'd,?,initial,sp,*ii;,AJ_71,1876.06735,4,279.147,88.224,1751.198,221.766,3021.149,435.369,4705.556,607.178,NA,NA,1875.993,1876.113,1876.015588,1876.112862,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1876.01558788377,0.097274554,1876.064225,1876.059361,1876.069089,voiced,front_vowel,high_vowel,2.812313421,12.12079858,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,z,@,AJ_71,1877.204045,4,472.181,104.49,1814.974,283.571,3185.136,409.135,4684.273,318.292,NA,NA,1877.189,1877.219,1877.189,1877.219,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1877.189,0.03,1877.204,1877.2025,1877.2055,voiced,central_vowel,mid_vowel,4.674864527,12.36001009,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,r,@,AJ_71,1878.634045,4,331.233,251.425,1761.251,487.485,3275.247,610.459,4764.927,784.896,NA,NA,1878.609,1878.659,1878.609,1878.659,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1878.609,0.05,1878.634,1878.6315,1878.6365,voiced,central_vowel,mid_vowel,3.345798197,12.15904981,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,went,?,initial,ii,*e,AJ_71,1881.315807,4,425.674,88.561,1711.012,420.457,2516.744,355.59,4091.312,517.516,NA,NA,1881.283,1881.333,1881.297506,1881.334017,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1881.29750568583,0.036510999,1881.315761,1881.313936,1881.317587,voiced,front_vowel,mid_vowel,4.253687939,11.96579999,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,one,?,initial,r,*uh,AJ_71,1884.072045,4,297.581,212.603,1195.418,455.845,2792.769,1127.07,4459.09,784.36,NA,NA,1884.052,1884.092,1884.052,1884.092,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1884.052,0.04,1884.072,1884.07,1884.074,voiced,back_vowel,high_vowel,3.00393593,9.626865613,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,r,@,AJ_71,1884.397045,5,445.912,91.491,1341.653,343.934,2449.138,809.829,3754.405,635.748,4958.95,364.757,1884.372,1884.422,1884.372,1884.422,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1884.372,0.05,1884.397,1884.3945,1884.3995,voiced,central_vowel,mid_vowel,4.438968408,10.36445709,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,one,?,initial,ii,*uh,AJ_71,1885.332,4,380.203,262.181,1552.558,591.239,2762.433,754.951,3679.161,1298.991,NA,NA,1885.292,1885.372,1885.292,1885.372,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1885.292,0.08,1885.332,1885.328,1885.336,voiced,back_vowel,high_vowel,3.825708642,11.32007621,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,sp,@,AJ_71,1887.353045,5,556.74,187.088,1648.657,447.186,2591.972,869.327,3791.648,519.416,4973.661,548.245,1887.338,1887.368,1887.338,1887.368,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1887.338,0.03,1887.353,1887.3515,1887.3545,voiced,central_vowel,mid_vowel,5.400767342,11.7184609,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,r,@,AJ_71,1891.854045,5,141.476,661.954,1054.579,1543.596,2163.6,704.087,3952.003,1002.87,4938,891.961,1891.839,1891.869,1891.839,1891.869,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1891.839,0.03,1891.854,1891.8525,1891.8555,voiced,central_vowel,mid_vowel,1.274908341,8.848842946,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,one,?,initial,sp,*uh,AJ_71,1892.574045,4,632.661,291.706,1715.23,187.786,3098.855,609.336,4285.649,1021.018,NA,NA,1892.559,1892.589,1892.559,1892.589,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1892.559,0.03,1892.574,1892.5725,1892.5755,voiced,back_vowel,high_vowel,6.012174781,11.98222816,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,wanted,?,initial,*uu;,*oo,AJ_71,1894.180875,5,222.354,177.983,933.676,598.991,2837.241,535.951,3760.757,671.945,5146.24,1436.04,1894.149,1894.219,1894.149,1894.219,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1894.149,0.07,1894.184,1894.1805,1894.1875,voiced,back_vowel,low_vowel,2.201596588,8.12053778,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,went,?,initial,*ae,*e,AJ_71,1896.736901,5,217.753,141.637,1180.201,319.689,2640.27,459.581,4065.707,1393.006,4880.15,1255.152,1896.714,1896.764,1896.721524,1896.752187,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1896.72152449838,0.030662631,1896.736856,1896.735323,1896.738389,voiced,front_vowel,mid_vowel,2.150725468,9.54616672,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,when,?,initial,?,*e,AJ_71,1903.1827,5,394.403,28.461,1367.533,258.692,2418.265,1127.047,3850.633,471.964,4908.839,921.042,1903.143,1903.213,1903.154667,1903.210732,191,w,0.054166489,NA,1,w,NA,NA,NA,AJ_71_1903.15466702509,0.056065035,1903.1827,1903.179896,1903.185503,voiced,front_vowel,mid_vowel,3.961136152,10.48824076,w,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,were,?,initial,z,@r,AJ_71,1906.27102,5,273.741,50,1500.489,458.683,2831.136,601.879,3827.954,950.134,4809.108,529.481,1906.241,1906.301,1906.244807,1906.297233,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1906.24480701542,0.05242605,1906.27102,1906.268399,1906.273641,voiced,central_vowel,mid_vowel,2.755517976,11.09497846,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,t,@,AJ_71,1910.358045,5,362.663,135.165,1059.918,1709.679,2542.924,870.734,3234.277,2154.828,4871.819,681.744,1910.338,1910.378,1910.338,1910.378,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1910.338,0.04,1910.358,1910.356,1910.36,voiced,central_vowel,mid_vowel,3.656141093,8.879659991,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,wanted,?,initial,*uu;,*oo,AJ_71,1920.124045,5,345.909,74.03,1086.246,156.829,2617.047,752.593,3666.016,331.271,4815.806,196.86,1920.099,1920.149,1920.099,1920.149,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1920.099,0.05,1920.124,1920.1215,1920.1265,voiced,back_vowel,low_vowel,3.491763344,9.030047107,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,when,?,initial,sp,*e,AJ_71,1938.903017,4,463.393,68.502,1256.732,1021.97,2270.557,903.042,3984.974,755.115,NA,NA,1938.867,1938.907,1938.884429,1938.921515,191,*e,0.028910346,NA,1,w,NA,NA,NA,AJ_71_1938.88442870377,0.037085924,1938.902972,1938.901117,1938.904826,voiced,front_vowel,mid_vowel,4.596517379,9.944290342,w,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,we,?,initial,n,*ii;,AJ_71,1939.072045,4,392.121,97.151,2246.62,447.784,3143.215,813.882,4896.175,109.616,NA,NA,1939.057,1939.087,1939.057,1939.087,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1939.057,0.03,1939.072,1939.0705,1939.0735,voiced,front_vowel,high_vowel,3.939482654,13.78835588,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,r,@,AJ_71,1941.010045,4,332.048,490.771,1842.155,629.719,3032.665,246.567,4470.244,387.499,NA,NA,1940.99,1941.03,1940.99,1941.03,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1940.99,0.04,1941.01,1941.008,1941.012,voiced,central_vowel,mid_vowel,3.353953076,12.45952188,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,would,?,initial,*uu;,*uu,AJ_71,1954.517125,5,209.561,50.045,1368.66,938.743,2518.581,343.897,3883.526,1092.526,4828.713,1183.278,1954.479,1954.549,1954.479,1954.549,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1954.479,0.07,1954.514,1954.5105,1954.5175,voiced,back_vowel,high_vowel,2.059616245,10.49358745,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,t,@,AJ_71,1958.589045,4,407.433,108.979,1870.301,984.755,3656.484,523.455,4991.464,648.297,NA,NA,1958.574,1958.604,1958.574,1958.604,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1958.574,0.03,1958.589,1958.5875,1958.5905,voiced,central_vowel,mid_vowel,4.083975868,12.56107817,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,sp,@,AJ_71,1966.21305,5,359.75,93.827,1534.239,865.312,2938.453,1224.091,3881.493,1212.11,5031.648,1210.253,1966.137,1966.247,1966.174846,1966.245005,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1966.17484629889,0.070158391,1966.209925,1966.206418,1966.213433,voiced,central_vowel,mid_vowel,3.627731437,11.24164687,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,always,?,internal,l,ei,AJ_71,1966.529449,4,318.456,95.37,1493.89,247.582,3024.572,504.032,4519.251,528.468,NA,NA,1966.497,1966.547,1966.512828,1966.545979,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_1966.51282753953,0.033151767,1966.529403,1966.527746,1966.531061,voiced,front_vowel,mid_vowel,3.217189044,11.06596597,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,we,?,initial,d,*ii;,AJ_71,197.630045,4,280.744,107.938,2145.816,1138.841,3350.89,710.558,4583.324,505.72,NA,NA,197.615,197.645,197.615,197.645,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_197.615,0.03,197.63,197.6285,197.6315,voiced,front_vowel,high_vowel,2.829039069,13.4816671,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,t,@,AJ_71,2003.449045,4,314.397,84.004,1618.287,601.911,2582.233,561.457,4476.869,321.988,NA,NA,2003.434,2003.464,2003.434,2003.464,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_2003.434,0.03,2003.449,2003.4475,2003.4505,voiced,central_vowel,mid_vowel,3.176030025,11.59487273,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,we,?,initial,sp,*ii;,AJ_71,2013.536488,5,262.736,104.605,1141.758,789.603,2497.36,906.696,3507.216,889.13,4768.112,633.891,2013.476,2013.556,2013.516882,2013.556004,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_2013.51688230914,0.039121288,2013.536443,2013.534487,2013.538399,voiced,front_vowel,high_vowel,2.639045789,9.338768608,iw,Alison
AJ_71,Leith,woman,2019,1948,Cashier/Stockkeeper,71,MC,secondary,w,was,?,initial,sp,@,AJ_71,204.032875,5,244.526,20.191,2223.22,5179.736,2343.511,1641.573,3898.202,1049.783,5174.693,961.891,204.001,204.071,204.001,204.071,NA,NA,NA,NA,0,?,NA,NA,NA,AJ_71_204.001,0.07,204.036,204.0325,204.0395,voiced,central_vowel,mid_vowel,2.443764909,13.71848041,iw,Alison
